SMAP_L4_C_mdl_20150629T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015180,Lat-2.8567Lon-54.9589Samp1Line1,2022325185252,-1.070738,-0.78551245,-1.1462723,-0.82615674,-0.83270085,-1.0743513,-0.9169313,-0.90014595,-1.3126466
SMAP_L4_C_mdl_20150630T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015181,Lat-2.8567Lon-54.9589Samp1Line1,2022325185256,-1.0470287,-0.7746225,-1.0514139,-0.7668063,-0.77716434,-0.94362247,-0.8032206,-0.7812755,-1.1082172
SMAP_L4_C_mdl_20150701T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015182,Lat-2.8567Lon-54.9589Samp1Line1,2022325185300,-1.2564179,-0.9524981,-1.2863669,-0.9883741,-0.9891043,-1.1971246,-1.0681124,-1.0362462,-1.4102048
SMAP_L4_C_mdl_20150702T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015183,Lat-2.8567Lon-54.9589Samp1Line1,2022325185304,-1.4165016,-1.1309023,-1.5109601,-1.1270341,-1.1644478,-1.4058607,-1.167872,-1.1733361,-1.5798091
SMAP_L4_C_mdl_20150703T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015184,Lat-2.8567Lon-54.9589Samp1Line1,2022325185308,-0.7627335,-0.52190095,-0.8991974,-0.5682146,-0.59042776,-0.85937196,-0.6878271,-0.7042345,-1.1476581
SMAP_L4_C_mdl_20150704T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015185,Lat-2.8567Lon-54.9589Samp1Line1,2022325185313,-0.76549876,-0.59721744,-0.8760581,-0.724581,-0.5248687,-0.38596204,-0.5423136,-0.42699134,-0.43004477
SMAP_L4_C_mdl_20150705T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015186,Lat-2.8567Lon-54.9589Samp1Line1,2022325185316,-1.3102055,-1.1774216,-1.6553808,-1.2676551,-1.1038334,-1.0481917,-1.0957468,-1.0040138,-1.0794611
SMAP_L4_C_mdl_20150706T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015187,Lat-2.8567Lon-54.9589Samp1Line1,2022325185320,-0.35996863,-0.22612049,-0.5603284,-0.38516408,-0.19343475,-0.14724751,-0.26939592,-0.13752922,-0.21049204
SMAP_L4_C_mdl_20150707T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015188,Lat-2.8567Lon-54.9589Samp1Line1,2022325185324,-0.5985125,-0.48124486,-0.82388586,-0.7167621,-0.5433252,-0.44980395,-0.6893812,-0.5731492,-0.58504444
SMAP_L4_C_mdl_20150708T000000_Vv7042_001.nee_mean,SPL4CMDL,A2015189,Lat-2.8567Lon-54.9589Samp1Line1,2022325185329,-0.9678044,-0.7892748,-1.0910711,-1.016844,-0.80558854,-0.6460553,-0.914482,-0.7731147,-0.73049015
